Time [s],Time Change [s],Baro_P [m],Kalman_P [m],Kalman_V [m/s],Kalman_A [m/s^2],Kalman_Gain_P,Kalman_Uncertainty_P
17080,0.0220,3.80,149.22,-133.80,-27.41,0.03346,0.01673
17101,0.0210,4.95,141.67,-137.49,-28.03,0.03345,0.01672
17121,0.0200,4.95,134.44,-141.00,-28.61,0.03339,0.01669
17141,0.0200,4.95,127.40,-144.35,-29.16,0.03333,0.01667
17169,0.0280,4.95,119.36,-147.79,-29.69,0.03362,0.01681
17190,0.0210,5.45,112.53,-150.87,-30.17,0.03360,0.01680
17210,0.0200,5.45,106.02,-153.77,-30.63,0.03353,0.01677
17230,0.0200,5.45,99.67,-156.53,-31.06,0.03347,0.01674
17252,0.0220,5.45,93.18,-159.22,-31.45,0.03350,0.01675
17273,0.0210,6.94,87.06,-161.70,-31.82,0.03348,0.01674
17293,0.0200,6.94,81.25,-164.03,-32.15,0.03342,0.01671
17313,0.0200,6.94,75.59,-166.24,-32.46,0.03336,0.01668
17335,0.0220,6.94,69.75,-168.38,-32.75,0.03339,0.01670
17361,0.0260,16.77,63.73,-170.31,-32.96,0.03359,0.01680
17381,0.0200,16.77,58.86,-171.93,-33.15,0.03353,0.01677
17401,0.0200,16.77,54.12,-173.44,-33.32,0.03347,0.01673
17423,0.0220,16.77,49.17,-174.92,-33.47,0.03350,0.01675
17444,0.0210,27.28,44.88,-176.02,-33.55,0.03348,0.01674
17464,0.0200,27.28,40.89,-177.00,-33.61,0.03342,0.01671
17484,0.0200,27.28,37.00,-177.89,-33.65,0.03336,0.01668
17506,0.0220,27.28,32.89,-178.76,-33.68,0.03339,0.01670
17527,0.0210,42.77,29.58,-179.17,-33.62,0.03338,0.01669
17554,0.0270,42.77,25.34,-179.68,-33.54,0.03362,0.01681
17574,0.0200,42.77,22.44,-179.88,-33.45,0.03356,0.01678
17596,0.0220,42.77,19.29,-180.08,-33.34,0.03358,0.01679
17617,0.0210,74.48,17.48,-179.48,-33.08,0.03356,0.01678
17637,0.0200,74.48,15.92,-178.80,-32.82,0.03350,0.01675
17657,0.0200,74.48,14.41,-178.09,-32.54,0.03344,0.01672
17679,0.0220,74.48,12.63,-177.39,-32.26,0.03347,0.01673
17700,0.0210,146.64,13.50,-175.04,-31.66,0.03345,0.01673
17720,0.0200,146.64,14.56,-172.67,-31.06,0.03339,0.01670
17745,0.0250,146.64,14.81,-170.43,-30.46,0.03355,0.01678
17767,0.0220,146.64,15.61,-168.10,-29.87,0.03357,0.01679
17788,0.0210,158.04,16.97,-165.49,-29.23,0.03355,0.01678
17808,0.0200,158.04,18.49,-162.89,-28.59,0.03349,0.01675
17828,0.0200,158.04,20.00,-160.32,-27.97,0.03343,0.01672
17850,0.0220,158.04,21.20,-157.82,-27.35,0.03346,0.01673
17871,0.0210,162.31,22.71,-155.21,-26.72,0.03344,0.01672
17891,0.0200,162.31,24.37,-152.60,-26.09,0.03339,0.01669
17911,0.0200,162.31,26.01,-150.03,-25.48,0.03333,0.01667
17939,0.0280,162.31,26.52,-147.63,-24.86,0.03362,0.01681
17960,0.0210,175.74,28.53,-144.78,-24.19,0.03360,0.01680
17980,0.0200,175.74,30.67,-141.95,-23.53,0.03353,0.01677
18000,0.0200,175.74,32.78,-139.15,-22.88,0.03347,0.01674
18022,0.0220,175.74,34.60,-136.43,-22.24,0.03350,0.01675
18043,0.0210,199.86,37.36,-133.19,-21.50,0.03348,0.01674
18063,0.0200,199.86,40.21,-129.99,-20.78,0.03342,0.01671
18083,0.0200,199.86,43.02,-126.84,-20.07,0.03337,0.01668
18105,0.0220,199.86,45.56,-123.77,-19.38,0.03340,0.01670
18131,0.0260,215.69,48.16,-120.43,-18.61,0.03360,0.01680
18151,0.0200,215.69,51.44,-117.05,-17.87,0.03353,0.01677
18171,0.0200,215.69,54.68,-113.73,-17.14,0.03347,0.01674
18193,0.0220,215.69,57.65,-110.50,-16.42,0.03350,0.01675
18214,0.0210,260.63,62.20,-106.31,-15.52,0.03348,0.01674
18234,0.0200,260.63,66.77,-102.21,-14.64,0.03342,0.01671
18254,0.0200,260.63,71.26,-98.20,-13.79,0.03337,0.01668
18276,0.0220,260.63,75.49,-94.29,-12.95,0.03340,0.01670
18297,0.0210,439.15,85.72,-86.52,-11.35,0.03338,0.01669
18324,0.0270,439.15,95.34,-78.94,-9.78,0.03363,0.01681
18344,0.0200,439.15,105.35,-71.49,-8.26,0.03356,0.01678
18366,0.0220,439.15,115.04,-64.24,-6.79,0.03359,0.01679
18387,0.0210,473.83,125.78,-56.42,-5.20,0.03357,0.01678
18407,0.0200,473.83,136.35,-48.81,-3.67,0.03350,0.01675
18427,0.0200,473.83,146.69,-41.43,-2.19,0.03344,0.01672
18449,0.0220,473.83,156.76,-34.24,-0.75,0.03347,0.01674
18470,0.0210,475.74,166.74,-27.21,0.65,0.03346,0.01673
18490,0.0200,475.74,176.53,-20.39,2.00,0.03340,0.01670
18515,0.0250,475.74,186.08,-13.71,3.32,0.03355,0.01678
18537,0.0220,475.74,195.51,-7.21,4.60,0.03358,0.01679
18558,0.0210,478.24,204.86,-0.86,5.84,0.03356,0.01678
18578,0.0200,478.24,214.00,5.29,7.04,0.03350,0.01675
18598,0.0200,478.24,222.94,11.25,8.20,0.03344,0.01672
18620,0.0220,478.24,231.72,17.05,9.32,0.03347,0.01673
18641,0.0210,492.43,240.79,22.99,10.46,0.03345,0.01672
18661,0.0200,492.43,249.64,28.72,11.56,0.03339,0.01670
18681,0.0200,492.43,258.29,34.27,12.61,0.03334,0.01667
18709,0.0280,492.43,267.10,39.79,13.64,0.03362,0.01681
18730,0.0210,488.79,275.36,44.97,14.61,0.03360,0.01680
18750,0.0200,488.79,283.39,49.96,15.55,0.03354,0.01677
18770,0.0200,488.79,291.23,54.78,16.44,0.03348,0.01674
18792,0.0220,488.79,299.02,59.48,17.31,0.03350,0.01675
18813,0.0210,488.97,306.59,64.01,18.13,0.03349,0.01674
18833,0.0200,488.97,313.93,68.36,18.93,0.03343,0.01671
18853,0.0200,488.97,321.10,72.56,19.69,0.03337,0.01669
18875,0.0220,488.97,328.25,76.65,20.41,0.03340,0.01670
18901,0.0260,482.48,335.36,80.55,21.08,0.03360,0.01680
18921,0.0200,482.48,341.86,84.19,21.72,0.03354,0.01677
18941,0.0200,482.48,348.20,87.69,22.33,0.03348,0.01674
18963,0.0220,482.48,354.57,91.10,22.91,0.03350,0.01675
18984,0.0210,520.25,361.97,95.20,23.63,0.03349,0.01674
19004,0.0200,520.25,369.11,99.11,24.32,0.03343,0.01671
19024,0.0200,520.25,376.07,102.88,24.97,0.03337,0.01669
19046,0.0220,520.25,383.08,106.55,25.59,0.03340,0.01670
19067,0.0210,534.15,390.29,110.36,26.24,0.03339,0.01669
19099,0.0320,534.15,398.59,114.34,26.86,0.03385,0.01692
19119,0.0200,534.15,405.38,117.85,27.46,0.03377,0.01689
19141,0.0220,534.15,412.24,121.27,28.01,0.03379,0.01690
19162,0.0210,522.43,418.43,124.25,28.49,0.03376,0.01688
19182,0.0200,522.43,424.34,127.08,28.94,0.03369,0.01685
19202,0.0200,522.43,430.10,129.78,29.36,0.03363,0.01681
19224,0.0220,522.43,435.97,132.41,29.76,0.03365,0.01682
19245,0.0210,521.56,441.54,134.87,30.12,0.03363,0.01681
19265,0.0200,521.56,446.84,137.18,30.46,0.03356,0.01678
19290,0.0250,521.56,452.68,139.52,30.78,0.03371,0.01686
19312,0.0220,521.56,457.98,141.66,31.07,0.03373,0.01687
19333,0.0210,522.95,463.05,143.69,31.34,0.03371,0.01685
19353,0.0200,522.95,467.85,145.58,31.59,0.03364,0.01682
19373,0.0200,522.95,472.52,147.37,31.82,0.03357,0.01679
19395,0.0220,522.95,477.35,149.11,32.03,0.03359,0.01680
19416,0.0210,525.38,482.00,150.78,32.23,0.03357,0.01679
19436,0.0200,525.38,486.37,152.32,32.40,0.03351,0.01676
19456,0.0200,525.38,490.63,153.75,32.56,0.03345,0.01672
19483,0.0270,525.38,495.82,155.31,32.70,0.03369,0.01685
19504,0.0210,526.59,500.02,156.61,32.82,0.03367,0.01683
19524,0.0200,526.59,503.94,157.78,32.92,0.03360,0.01680
19544,0.0200,526.59,507.76,158.87,33.01,0.03354,0.01677
19566,0.0220,526.59,511.78,159.94,33.07,0.03356,0.01678
19587,0.0210,524.42,515.45,160.84,33.12,0.03354,0.01677
19607,0.0200,524.42,518.87,161.63,33.14,0.03348,0.01674
19627,0.0200,524.42,522.19,162.34,33.15,0.03342,0.01671
19649,0.0220,524.42,525.72,163.04,33.14,0.03344,0.01672
19675,0.0260,526.51,529.85,163.83,33.13,0.03364,0.01682
19695,0.0200,526.51,532.92,164.34,33.10,0.03358,0.01679
19715,0.0200,526.51,535.88,164.79,33.06,0.03351,0.01676
19737,0.0220,526.51,539.08,165.23,33.00,0.03354,0.01677
19758,0.0210,519.47,541.78,165.41,32.90,0.03352,0.01676
19778,0.0200,519.47,544.24,165.51,32.79,0.03346,0.01673
19798,0.0200,519.47,546.62,165.54,32.66,0.03340,0.01670
19820,0.0220,519.47,549.24,165.59,32.53,0.03343,0.01671
19841,0.0210,466.75,549.85,164.38,32.15,0.03341,0.01671
19868,0.0270,466.75,551.36,163.30,31.77,0.03365,0.01683
19888,0.0200,466.75,551.68,161.99,31.38,0.03359,0.01679
19910,0.0220,466.75,552.27,160.72,30.99,0.03361,0.01681
19931,0.0210,434.94,551.60,158.70,30.46,0.03359,0.01679
19951,0.0200,434.94,550.76,156.67,29.93,0.03353,0.01676
19971,0.0200,434.94,549.92,154.64,29.41,0.03346,0.01673
19993,0.0220,434.94,549.36,152.68,28.89,0.03349,0.01675
20014,0.0210,369.03,546.43,149.24,28.08,0.03347,0.01674
20034,0.0200,369.03,543.40,145.83,27.30,0.03341,0.01671
20059,0.0250,369.03,541.07,142.58,26.51,0.03357,0.01679
20081,0.0220,369.03,538.33,139.28,25.74,0.03359,0.01680
20102,0.0210,348.01,534.78,135.55,24.89,0.03357,0.01679
20122,0.0200,348.01,531.14,131.86,24.06,0.03351,0.01676
20142,0.0200,348.01,527.57,128.25,23.24,0.03345,0.01672
20164,0.0220,348.01,524.29,124.74,22.44,0.03348,0.01674
20185,0.0210,337.77,520.59,121.05,21.61,0.03346,0.01673
20205,0.0200,337.77,516.83,117.41,20.80,0.03340,0.01670
20225,0.0200,337.77,513.13,113.84,20.01,0.03334,0.01667
20253,0.0280,337.77,510.32,110.44,19.22,0.03363,0.01682
20274,0.0210,340.16,506.85,107.02,18.46,0.03361,0.01680
20294,0.0200,340.16,503.33,103.66,17.72,0.03355,0.01677
20314,0.0200,340.16,499.87,100.37,16.99,0.03348,0.01674
20336,0.0220,340.16,496.66,97.17,16.28,0.03351,0.01676
20357,0.0210,337.18,493.29,93.95,15.57,0.03349,0.01675
20377,0.0200,337.18,489.89,90.78,14.88,0.03343,0.01672
20397,0.0200,337.18,486.55,87.68,14.21,0.03338,0.01669
20419,0.0220,337.18,483.43,84.67,13.54,0.03341,0.01670
20445,0.0260,318.60,480.02,81.32,12.81,0.03360,0.01680
20465,0.0200,318.60,476.18,77.97,12.09,0.03354,0.01677
20485,0.0200,318.60,472.42,74.70,11.39,0.03348,0.01674
20507,0.0220,318.60,468.85,71.52,10.71,0.03351,0.01675
20528,0.0210,329.76,465.65,68.64,10.09,0.03349,0.01674
20548,0.0200,329.76,462.44,65.82,9.49,0.03343,0.01671
20568,0.0200,329.76,459.28,63.07,8.90,0.03337,0.01669
20590,0.0220,329.76,456.30,60.38,8.33,0.03340,0.01670
20611,0.0210,264.69,451.13,56.32,7.49,0.03339,0.01669
20631,0.0200,264.69,446.00,52.35,6.67,0.03333,0.01667
20658,0.0270,264.69,441.29,48.48,5.86,0.03358,0.01679
20680,0.0220,264.69,436.38,44.67,5.08,0.03360,0.01680
20701,0.0210,312.14,433.12,42.01,4.53,0.03358,0.01679
20721,0.0200,312.14,429.88,39.41,3.99,0.03352,0.01676
20741,0.0200,312.14,426.70,36.87,3.47,0.03346,0.01673
20763,0.0220,312.14,423.65,34.40,2.96,0.03349,0.01674
20784,0.0210,510.80,427.26,36.37,3.34,0.03347,0.01673
20804,0.0200,510.80,430.76,38.26,3.71,0.03341,0.01671
20824,0.0200,510.80,434.17,40.08,4.05,0.03335,0.01668
20851,0.0270,510.80,437.79,41.86,4.39,0.03360,0.01680
20872,0.0210,554.60,442.56,44.52,4.90,0.03358,0.01679
20892,0.0200,554.60,447.18,47.07,5.38,0.03352,0.01676
20912,0.0200,554.60,451.68,49.53,5.85,0.03346,0.01673
20934,0.0220,554.60,456.19,51.91,6.30,0.03348,0.01674
20955,0.0210,558.17,460.65,54.26,6.74,0.03347,0.01673
20975,0.0200,558.17,464.96,56.52,7.16,0.03341,0.01670
20995,0.0200,558.17,469.16,58.69,7.57,0.03335,0.01668
21017,0.0220,558.17,473.39,60.78,7.95,0.03338,0.01669
21045,0.0280,473.66,475.04,60.97,7.94,0.03367,0.01684
21065,0.0200,473.66,476.18,61.07,7.93,0.03360,0.01680
21085,0.0200,473.66,477.27,61.15,7.92,0.03354,0.01677
21107,0.0220,473.66,478.45,61.21,7.89,0.03357,0.01678
21128,0.0210,628.19,484.72,64.66,8.55,0.03355,0.01677
21148,0.0200,628.19,490.78,67.97,9.17,0.03349,0.01674
21168,0.0200,628.19,496.69,71.15,9.77,0.03343,0.01671
21190,0.0220,628.19,502.60,74.23,10.34,0.03346,0.01673
21211,0.0210,702.49,510.80,78.82,11.21,0.03344,0.01672
21236,0.0250,702.49,519.14,83.30,12.05,0.03360,0.01680
21256,0.0200,702.49,526.90,87.56,12.84,0.03353,0.01677
21278,0.0220,702.49,534.66,91.69,13.61,0.03356,0.01678
21299,0.0210,700.73,542.10,95.60,14.33,0.03354,0.01677
21319,0.0200,700.73,549.26,99.35,15.02,0.03348,0.01674
21339,0.0200,700.73,556.24,102.94,15.67,0.03342,0.01671
21361,0.0220,700.73,563.27,106.42,16.30,0.03345,0.01672
21382,0.0210,713.90,570.47,110.03,16.95,0.03343,0.01672
21402,0.0200,713.90,577.39,113.48,17.57,0.03338,0.01669
21429,0.0270,713.90,584.94,116.91,18.16,0.03362,0.01681
21451,0.0220,713.90,591.77,120.11,18.71,0.03364,0.01682
21472,0.0210,720.80,598.55,123.31,19.27,0.03362,0.01681
21492,0.0200,720.80,605.04,126.35,19.80,0.03356,0.01678
21512,0.0200,720.80,611.36,129.24,20.30,0.03350,0.01675
21534,0.0220,720.80,617.78,132.05,20.77,0.03352,0.01676
21555,0.0210,714.08,623.70,134.55,21.18,0.03350,0.01675
21575,0.0200,714.08,629.32,136.90,21.56,0.03344,0.01672
21595,0.0200,714.08,634.80,139.14,21.92,0.03339,0.01669
21622,0.0270,714.08,641.11,141.40,22.25,0.03363,0.01682
21643,0.0210,717.79,646.56,143.51,22.58,0.03361,0.01680
21663,0.0200,717.79,651.73,145.47,22.88,0.03355,0.01677
21683,0.0200,717.79,656.76,147.32,23.16,0.03348,0.01674
21705,0.0220,717.79,661.94,149.11,23.41,0.03351,0.01676
21726,0.0210,722.48,667.00,150.87,23.66,0.03349,0.01675
21746,0.0200,722.48,671.77,152.49,23.89,0.03343,0.01672
21766,0.0200,722.48,676.42,154.02,24.10,0.03338,0.01669
21788,0.0220,722.48,681.24,155.49,24.29,0.03341,0.01670
21816,0.0280,727.09,687.00,157.09,24.47,0.03369,0.01685
21836,0.0200,727.09,691.39,158.40,24.63,0.03363,0.01681
21856,0.0200,727.09,695.65,159.61,24.78,0.03356,0.01678
21878,0.0220,727.09,700.11,160.78,24.90,0.03359,0.01679
21899,0.0210,731.07,704.42,161.91,25.02,0.03357,0.01678
21919,0.0200,731.07,708.44,162.93,25.12,0.03350,0.01675
21939,0.0200,731.07,712.35,163.86,25.21,0.03344,0.01672
21961,0.0220,731.07,716.47,164.74,25.28,0.03347,0.01674
21982,0.0210,724.61,720.09,165.38,25.30,0.03346,0.01673
22007,0.0250,724.61,724.25,166.02,25.30,0.03361,0.01681
22027,0.0200,724.61,727.47,166.46,25.29,0.03355,0.01677
22049,0.0220,724.61,730.92,166.87,25.26,0.03357,0.01679
22070,0.0210,726.20,734.16,167.22,25.22,0.03355,0.01678
22090,0.0200,726.20,737.13,167.47,25.17,0.03349,0.01675
22110,0.0200,726.20,740.00,167.66,25.11,0.03343,0.01672
22132,0.0220,726.20,743.11,167.83,25.03,0.03346,0.01673
22153,0.0210,684.49,744.56,166.99,24.76,0.03344,0.01672
22173,0.0200,684.49,745.79,166.09,24.48,0.03339,0.01669
22200,0.0270,684.49,748.07,165.29,24.19,0.03363,0.01682
22222,0.0220,684.49,749.45,164.33,23.89,0.03365,0.01683
22243,0.0210,468.56,743.35,158.52,22.64,0.03363,0.01681
22263,0.0200,468.56,737.19,152.82,21.41,0.03357,0.01678
22283,0.0200,468.56,731.15,147.25,20.22,0.03350,0.01675
22305,0.0220,468.56,725.48,141.82,19.05,0.03353,0.01676
22326,0.0210,14.95,704.55,126.47,15.92,0.03351,0.01676
22346,0.0200,14.95,683.93,111.53,12.88,0.03345,0.01673
22366,0.0200,14.95,663.75,97.03,9.94,0.03339,0.01670
22393,0.0270,14.95,644.46,82.84,7.07,0.03364,0.01682
22414,0.0210,4.21,624.63,68.76,4.24,0.03361,0.01681
22434,0.0200,4.21,605.14,55.10,1.50,0.03355,0.01678
22454,0.0200,4.21,586.08,41.84,-1.14,0.03349,0.01674
22476,0.0220,4.21,567.47,28.94,-3.71,0.03351,0.01676
22497,0.0210,2.72,549.14,16.39,-6.19,0.03350,0.01675
22517,0.0200,2.72,531.18,4.22,-8.58,0.03344,0.01672
22537,0.0200,2.72,513.62,-7.57,-10.90,0.03338,0.01669
22559,0.0220,2.72,496.39,-19.05,-13.13,0.03341,0.01671
22580,0.0210,3.30,479.53,-30.16,-15.29,0.03340,0.01670
22607,0.0270,3.30,462.72,-41.13,-17.39,0.03364,0.01682
22627,0.0200,3.30,446.50,-51.63,-19.41,0.03357,0.01679
22649,0.0220,3.30,430.51,-61.85,-21.36,0.03360,0.01680
22670,0.0210,2.48,414.87,-71.74,-23.24,0.03358,0.01679
22690,0.0200,2.48,399.66,-81.29,-25.05,0.03352,0.01676
22710,0.0200,2.48,384.80,-90.51,-26.78,0.03346,0.01673
22732,0.0220,2.48,370.06,-99.49,-28.45,0.03348,0.01674
22753,0.0210,2.97,355.75,-108.13,-30.05,0.03347,0.01673
22773,0.0200,2.97,341.87,-116.45,-31.59,0.03341,0.01670
22798,0.0250,2.97,327.67,-124.68,-33.07,0.03356,0.01678
22820,0.0220,2.97,314.11,-132.53,-34.49,0.03359,0.01679
22841,0.0210,3.05,300.97,-140.08,-35.84,0.03357,0.01678
22861,0.0200,3.05,288.27,-147.31,-37.14,0.03351,0.01675
22881,0.0200,3.05,275.88,-154.28,-38.38,0.03345,0.01672
22903,0.0220,3.05,263.46,-161.06,-39.56,0.03347,0.01674
22924,0.0210,7.18,251.61,-167.47,-40.67,0.03346,0.01673
22944,0.0200,7.18,240.20,-173.59,-41.73,0.03340,0.01670
22964,0.0200,7.18,229.06,-179.46,-42.73,0.03334,0.01667
22992,0.0280,7.18,216.73,-185.47,-43.69,0.03363,0.01682
23013,0.0210,9.66,206.00,-190.89,-44.58,0.03361,0.01681
23033,0.0200,9.66,195.71,-196.04,-45.43,0.03355,0.01677
23053,0.0200,9.66,185.68,-200.97,-46.23,0.03349,0.01674
23075,0.0220,9.66,175.50,-205.77,-46.98,0.03351,0.01676
23096,0.0210,12.89,165.87,-210.25,-47.68,0.03349,0.01675
23116,0.0200,12.89,156.68,-214.49,-48.33,0.03344,0.01672
23136,0.0200,12.89,147.72,-218.52,-48.94,0.03338,0.01669
23158,0.0220,12.89,138.56,-222.46,-49.51,0.03341,0.01670
23184,0.0260,27.69,129.23,-226.07,-49.97,0.03361,0.01680
23204,0.0200,27.69,121.44,-229.22,-50.40,0.03354,0.01677
23224,0.0200,27.69,113.86,-232.19,-50.79,0.03348,0.01674
23246,0.0220,27.69,106.03,-235.10,-51.15,0.03351,0.01676
23267,0.0210,65.25,99.88,-236.97,-51.31,0.03349,0.01675
23287,0.0200,65.25,94.13,-238.65,-51.44,0.03343,0.01672
23307,0.0200,65.25,88.54,-240.21,-51.54,0.03338,0.01669
23329,0.0220,65.25,82.64,-241.74,-51.62,0.03341,0.01670
23350,0.0210,124.82,79.13,-241.78,-51.41,0.03339,0.01670
23381,0.0310,124.82,73.41,-242.19,-51.18,0.03381,0.01690
23401,0.0200,124.82,70.46,-241.96,-50.93,0.03374,0.01687
23423,0.0220,124.82,67.14,-241.75,-50.66,0.03376,0.01688
23444,0.0210,187.16,66.27,-240.03,-50.11,0.03373,0.01687
23464,0.0200,187.16,65.69,-238.24,-49.55,0.03366,0.01683
23484,0.0200,187.16,65.16,-236.44,-49.00,0.03360,0.01680
23506,0.0220,187.16,64.22,-234.69,-48.44,0.03362,0.01681
23527,0.0210,209.96,64.34,-232.37,-47.77,0.03360,0.01680
23547,0.0200,209.96,64.73,-230.01,-47.11,0.03353,0.01677
23572,0.0250,209.96,64.05,-227.83,-46.44,0.03369,0.01684
23594,0.0220,209.96,64.11,-225.50,-45.78,0.03371,0.01685
23615,0.0210,255.89,65.99,-222.09,-44.91,0.03368,0.01684
23635,0.0200,255.89,68.07,-218.69,-44.05,0.03362,0.01681
23655,0.0200,255.89,70.13,-215.32,-43.20,0.03355,0.01678
23677,0.0220,255.89,71.78,-212.05,-42.37,0.03357,0.01679
23698,0.0210,309.67,75.45,-207.59,-41.30,0.03355,0.01678
23718,0.0200,309.67,79.28,-203.15,-40.25,0.03349,0.01675
23738,0.0200,309.67,83.04,-198.80,-39.23,0.03343,0.01672
23766,0.0280,309.67,85.29,-194.73,-38.20,0.03372,0.01686
23787,0.0210,533.20,96.42,-185.49,-36.20,0.03369,0.01685
23807,0.0200,533.20,107.52,-176.46,-34.26,0.03362,0.01681
23827,0.0200,533.20,118.39,-167.65,-32.37,0.03356,0.01678
23849,0.0220,533.20,128.74,-159.10,-30.53,0.03358,0.01679
23870,0.0210,621.70,142.05,-148.77,-28.34,0.03356,0.01678
23890,0.0200,621.70,155.24,-138.69,-26.22,0.03350,0.01675
23910,0.0200,621.70,168.15,-128.89,-24.17,0.03344,0.01672
23937,0.0270,621.70,180.06,-119.39,-22.15,0.03368,0.01684
23958,0.0210,659.82,193.78,-109.16,-20.02,0.03366,0.01683
23978,0.0200,659.82,207.32,-99.19,-17.95,0.03359,0.01680
23998,0.0200,659.82,220.57,-89.52,-15.96,0.03353,0.01676
24020,0.0220,659.82,233.40,-80.12,-14.02,0.03355,0.01678
24041,0.0210,672.67,246.50,-70.67,-12.08,0.03353,0.01677
24061,0.0200,672.67,259.40,-61.49,-10.20,0.03347,0.01674
24081,0.0200,672.67,272.01,-52.58,-8.39,0.03341,0.01671
24103,0.0220,672.67,284.29,-43.92,-6.63,0.03344,0.01672
24131,0.0280,685.37,296.63,-35.16,-4.85,0.03372,0.01686
24151,0.0200,685.37,309.03,-26.61,-3.13,0.03366,0.01683
24171,0.0200,685.37,321.15,-18.34,-1.47,0.03359,0.01679
24193,0.0220,685.37,333.01,-10.29,0.14,0.03361,0.01681
24214,0.0210,676.90,344.35,-2.67,1.66,0.03359,0.01679
24234,0.0200,676.90,355.45,4.70,3.12,0.03353,0.01676
24254,0.0200,676.90,366.30,11.85,4.53,0.03347,0.01673
24276,0.0220,676.90,376.95,18.79,5.89,0.03349,0.01675
24297,0.0210,675.41,387.32,25.48,7.20,0.03347,0.01674
24322,0.0250,675.41,397.63,32.04,8.47,0.03363,0.01681
24342,0.0200,675.41,407.57,38.33,9.69,0.03356,0.01678
24364,0.0220,675.41,417.39,44.45,10.86,0.03359,0.01679
24385,0.0210,688.90,427.40,50.67,12.06,0.03357,0.01678
24405,0.0200,688.90,437.15,56.65,13.20,0.03350,0.01675
24425,0.0200,688.90,446.66,62.44,14.30,0.03344,0.01672
24447,0.0220,688.90,456.10,68.06,15.35,0.03347,0.01673
24468,0.0210,688.19,465.25,73.46,16.37,0.03345,0.01673
24488,0.0200,688.19,474.12,78.66,17.33,0.03339,0.01670
24515,0.0270,688.19,483.38,83.82,18.27,0.03364,0.01682
24537,0.0220,688.19,492.06,88.73,19.17,0.03366,0.01683
24558,0.0210,698.96,500.82,93.68,20.07,0.03363,0.01682
24578,0.0200,698.96,509.29,98.42,20.94,0.03357,0.01678
24598,0.0200,698.96,517.55,102.98,21.76,0.03351,0.01675
24620,0.0220,698.96,525.83,107.42,22.55,0.03353,0.01677
24641,0.0210,704.09,533.99,111.78,23.32,0.03351,0.01676
24661,0.0200,704.09,541.84,115.94,24.06,0.03345,0.01673
24681,0.0200,704.09,549.51,119.94,24.76,0.03339,0.01670
24708,0.0270,704.09,557.84,123.96,25.43,0.03364,0.01682
24729,0.0210,662.55,563.89,126.76,25.88,0.03361,0.01681
24749,0.0200,662.55,569.65,129.40,26.30,0.03355,0.01678
24769,0.0200,662.55,575.27,131.92,26.70,0.03349,0.01674
24791,0.0220,662.55,581.00,134.37,27.07,0.03351,0.01676
24812,0.0210,641.10,585.75,136.20,27.32,0.03350,0.01675
24832,0.0200,641.10,590.24,137.90,27.55,0.03344,0.01672
24852,0.0200,641.10,594.61,139.51,27.76,0.03338,0.01669
24874,0.0220,641.10,599.13,141.08,27.95,0.03341,0.01670
24902,0.0280,442.08,597.67,138.28,27.24,0.03369,0.01685
24922,0.0200,442.08,595.12,135.32,26.54,0.03363,0.01681
24942,0.0200,442.08,592.60,132.40,25.85,0.03356,0.01678
24964,0.0220,442.08,590.37,129.57,25.18,0.03359,0.01679
24985,0.0210,385.55,586.13,125.51,24.26,0.03357,0.01678
25005,0.0200,385.55,581.84,121.52,23.37,0.03350,0.01675
25025,0.0200,385.55,577.63,117.61,22.50,0.03344,0.01672
25047,0.0220,385.55,573.71,113.81,21.64,0.03347,0.01673
25068,0.0210,311.46,567.25,108.43,20.48,0.03345,0.01673
25093,0.0250,311.46,561.28,103.22,19.34,0.03361,0.01680
25113,0.0200,311.46,554.89,98.04,18.23,0.03355,0.01677
25135,0.0220,311.46,548.81,93.00,17.15,0.03357,0.01678
25156,0.0210,274.52,541.50,87.26,15.94,0.03355,0.01677
25176,0.0200,274.52,534.25,81.65,14.76,0.03349,0.01674
25196,0.0200,274.52,527.15,76.19,13.61,0.03343,0.01671
25218,0.0220,274.52,520.32,70.88,12.50,0.03346,0.01673
25239,0.0210,232.82,512.15,64.78,11.23,0.03344,0.01672
25259,0.0200,232.82,504.08,58.84,10.00,0.03338,0.01669
25279,0.0200,232.82,496.18,53.06,8.81,0.03333,0.01666
25321,0.0420,232.82,489.32,47.42,7.62,0.03422,0.01711
25342,0.0210,200.79,480.42,41.03,6.31,0.03418,0.01709
25362,0.0200,200.79,471.68,34.84,5.05,0.03409,0.01705
25382,0.0200,200.79,463.15,28.84,3.84,0.03401,0.01701
25404,0.0220,200.79,454.83,23.02,2.67,0.03402,0.01701
25425,0.0210,179.52,445.95,16.89,1.43,0.03398,0.01699
25445,0.0200,179.52,437.24,10.96,0.25,0.03390,0.01695
25465,0.0200,179.52,428.73,5.21,-0.90,0.03383,0.01691
25487,0.0220,179.52,420.41,-0.37,-2.01,0.03384,0.01692
25514,0.0270,171.46,411.92,-6.02,-3.12,0.03407,0.01703
25534,0.0200,171.46,403.63,-11.47,-4.19,0.03399,0.01699
25554,0.0200,171.46,395.53,-16.73,-5.22,0.03391,0.01695
25576,0.0220,171.46,387.58,-21.85,-6.22,0.03392,0.01696
25597,0.0210,132.34,378.48,-27.66,-7.35,0.03388,0.01694
25617,0.0200,132.34,369.63,-33.28,-8.44,0.03381,0.01690
25637,0.0200,132.34,360.98,-38.70,-9.49,0.03373,0.01687
